videoID,startingTimeStamp,endingTimeStamp,is_anime,is_videoGame,is_fastRepetitiveMovement,is_cartoonCharacter,is_appearanceUnpleasant,is_violenceActivity,is_obscene,is_audio,is_loud,is_screaming,is_explosion,videoClass,audioClass
HID-T4EK2G0,530,540,no,no,no,yes,no,no,no,yes,no,no,no,0,0
HID-T4EK2G0,80,90,no,no,no,yes,no,no,no,yes,no,no,no,0,0
HID-T4EK2G0,430,440,no,no,no,yes,no,no,no,yes,no,no,no,0,0
HmaAH-YKHQY,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,0
HmaAH-YKHQY,90,100,no,no,no,yes,no,no,no,yes,no,yes,no,0,1
HmaAH-YKHQY,270,280,no,no,no,yes,no,no,no,yes,no,no,no,0,0
HmaAH-YKHQY,110,120,no,no,no,yes,no,no,no,yes,no,yes,no,0,1
HmaAH-YKHQY,240,250,no,no,no,yes,no,no,no,yes,no,no,no,0,0
hNsOyABE5Wk,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,0
hNsOyABE5Wk,90,100,no,no,no,no,no,no,no,yes,no,no,no,0,0
hNsOyABE5Wk,470,480,no,no,no,yes,no,no,no,yes,no,no,no,0,0
hNsOyABE5Wk,270,280,no,no,no,yes,no,no,no,yes,no,no,no,0,0
hNsOyABE5Wk,150,160,no,no,no,yes,no,no,no,yes,no,no,no,0,0
hsNJ74Z34AM,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,0
hsNJ74Z34AM,80,90,no,no,no,yes,no,no,no,yes,no,no,no,0,0
hsNJ74Z34AM,40,50,no,no,no,yes,no,no,no,yes,no,no,no,0,0
hsNJ74Z34AM,30,40,no,no,no,yes,no,no,no,yes,no,no,no,0,0
hsNJ74Z34AM,70,80,no,no,no,yes,no,no,no,yes,no,no,no,0,0
i7d7B3hykvA,0,10,no,no,no,yes,no,no,no,yes,no,yes,no,0,1
i7d7B3hykvA,90,100,no,no,no,yes,no,no,no,yes,yes,no,no,0,1
i7d7B3hykvA,320,330,no,no,no,yes,no,no,no,yes,no,no,no,0,0
i7d7B3hykvA,200,210,no,no,no,yes,no,no,no,yes,no,no,no,0,0
i7d7B3hykvA,530,540,no,no,no,yes,no,no,no,yes,no,no,no,0,0
IbpSQcPAzUs,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,0
IbpSQcPAzUs,90,100,no,no,no,no,no,no,no,yes,no,no,no,0,0
IbpSQcPAzUs,50,60,no,no,no,no,no,no,no,yes,no,no,no,0,0
IbpSQcPAzUs,150,160,no,no,no,no,no,no,no,yes,no,no,no,0,0
IbpSQcPAzUs,120,130,no,no,no,no,no,no,no,yes,no,no,no,0,0
IcvR-r4H514,0,10,no,no,no,yes,no,no,no,no,no,no,no,0,0
IcvR-r4H514,90,100,no,no,no,yes,no,no,no,yes,no,no,no,0,0
IcvR-r4H514,460,470,no,yes,no,yes,no,no,no,yes,no,no,no,0,0
IcvR-r4H514,150,160,no,no,no,yes,no,no,no,yes,no,no,no,0,0
IcvR-r4H514,270,280,no,no,no,yes,no,no,no,yes,no,no,no,0,0
IdGkMnlnaog,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,0
IdGkMnlnaog,340,350,no,no,no,yes,no,no,no,yes,no,no,no,0,0
IdGkMnlnaog,30,40,no,no,no,yes,no,no,no,yes,no,no,no,0,0
IdGkMnlnaog,110,120,no,no,no,yes,no,no,no,yes,no,no,no,0,0
IdGkMnlnaog,1080,1090,no,no,no,yes,no,no,no,yes,no,no,no,0,0
_5fgxDQzuCs,0,10,no,no,no,no,no,no,no,yes,no,no,no,0,0
_5fgxDQzuCs,990,1000,no,no,no,yes,no,no,no,yes,no,no,no,0,0
_5fgxDQzuCs,540,550,no,no,no,no,no,no,no,yes,no,no,no,0,0
_5fgxDQzuCs,570,580,no,no,no,no,no,no,no,yes,no,no,no,0,0
